# Object name	Positives	Negatives	Effects	Naming
Part_PS_JAK_Grip_04.Part_PS_JAK_Grip_04	Proj per Shot +4	Dmg -68.5%, Acc +87%, Recoil Height +40%, Acc Bloom +25%		Masher
Part_PS_JAK_Grip_RoboMelt.Part_PS_JAK_Grip_RoboMelt	Proj per Shot +4	Dmg -68.5%, Acc +87%, Recoil Height +40%, Acc Bloom +25%		Robot-Melter Masher
Part_PS_JAK_Hammer_01.Part_PS_JAK_Hammer_01	Reload Time -5%, Acc -10%			
Part_PS_JAK_Hammer_02.Part_PS_JAK_Hammer_02	Weapon Sway -30%, Crit Dmg +10%			
Part_PS_JAK_Hammer_03.Part_PS_JAK_Hammer_03	Recoil Height -30%			
Part_PS_JAK_Mag_01.Part_PS_JAK_Mag_01	6 Round			
Part_PS_JAK_Mag_02.Part_PS_JAK_Mag_02	6 Round			
Part_PS_JAK_Mag_03.Part_PS_JAK_Mag_03	4 Round. Dmg +10%			
Part_PS_JAK_Material_01_Common.Part_PS_JAK_Material_01_Common	Skin		Weapon Skin	
Part_PS_JAK_Material_02_UnCommon.Part_PS_JAK_Material_02_UnCommon	Skin		Weapon Skin	
Part_PS_JAK_Material_03_Rare.Part_PS_JAK_Material_03_Rare	Skin		Weapon Skin	
Part_PS_JAK_Material_04_Epic.Part_PS_JAK_Material_04_Epic	Skin		Weapon Skin	
Part_PS_JAK_Material_AmazingGrace.Part_PS_JAK_Material_AmazingGrace	Skin		Weapon Skin	
Part_PS_JAK_Material_Buttplug.Part_PS_JAK_Material_Buttplug	Skin		Weapon Skin	
Part_PS_JAK_Material_Clay.Part_PS_JAK_Material_Clay	Skin		Weapon Skin	
Part_PS_JAK_Material_Doc.Part_PS_JAK_Material_Doc	Skin		Weapon Skin	
Part_PS_JAK_Material_FirstGunB.Part_PS_JAK_Material_FirstGunB	Skin		Weapon Skin	
Part_PS_JAK_Material_GodMother.Part_PS_JAK_Material_GodMother	Skin		Weapon Skin	
Part_PS_JAK_Material_Maggie.Part_PS_JAK_Material_Maggie	Skin		Weapon Skin	
Part_PS_JAK_Material_Malevolent.Part_PS_JAK_Material_Malevolent	Skin		Weapon Skin	
Part_PS_JAK_Material_MelsCompanion.Part_PS_JAK_Material_MelsCompanion	Skin		Weapon Skin	
Part_PS_JAK_Material_SpyRevolver.Part_PS_JAK_Material_SpyRevolver	Skin		Weapon Skin	
Part_PS_JAK_Material_TheDuc.Part_PS_JAK_Material_TheDuc	Skin		Weapon Skin	
Part_PS_JAK_Material_Unforgiven.Part_PS_JAK_Material_Unforgiven	Skin		Weapon Skin	
Part_PS_JAK_Material_WagonWheel.Part_PS_JAK_Material_WagonWheel	Skin		Weapon Skin	
Part_PS_JAK_Material_RoboMasher.Part_PS_JAK_Material_RoboMasher	Skin		Weapon Skin	
Part_PS_JAK_Rail_01.Part_PS_JAK_Rail_01	Visual Only			
Part_PS_JAK_NoScope.Part_PS_JAK_NoScope	Dmg +35%			
Part_PS_JAK_Scope_01.Part_PS_JAK_Scope_01				
Part_PS_JAK_Scope_02.Part_PS_JAK_Scope_02	Tear drop scope 5x			
Part_PS_JAK_Scope_03.Part_PS_JAK_Scope_03	2.2x			
Part_PS_JAK_Scope_SpyRevolver.Part_PS_JAK_Scope_SpyRevolver				
Part_PS_JAK_Speedloader.Part_PS_JAK_Speedloader	Basic required piece			
